userid,count
2292630795,4
262789542,197
2355256335,1
582222006,149
772567859578957829,1
1428641618,1
329923776,2
 456788521,1
1941629239,446
817782674270076929,4
91759470,1
147637116,8
2426871154,297
1424664595,3
1016652757,7
3849616452,59
1661479009,85
847903872,39
705039110864564224,11
943515230247759879,161
905393866228019200,81
63820854,11
282151742,1
495739680,107
2831427057,1
 1104123253453451264,5
 1524017306,24
 4785369081,36
 942004438264410112,226
 448022583,21
 429994793,43
 701054891,90
 717470050173771776,34
 1483832624,40
 613959345,64
 728495126440448000,27
 484174338,45
 770753142,2
2975039724,3
 1404458815,19
 2764743503,20
 1093231987912048640,19
 852161996,22
 457392287,20
 1038724733750140931,22
 807166862459019265,22
 796822686,19
 1231368895,21
 3044920575,31
702799062140133376,3
 319027361,1
70457507,4
2258998253,12
2251951408,3
 369034226,170
 747012363560304640,58
1120463670042087424,39
 277156133,519
4854268150,5
 2864459907,28
 2985950521,22
 836064000,81
 2644207043,30
 942309585066561536,26
 2200831522,39
 949931268,17
 948529480896835585,18
 2950870411,28
 4818527727,26
418443466,1
1125278852,6
713364711,5
378001664,1
 814184706086498304,56
 803879275996807169,34
 715631518006255616,25
 2258998253,2
1027581623976509441,1
795074269726248960,27
 1223846196,44
 701790086636167168,38
 1176032185,30
 927472456784318464,24
 2379701617,60
 3010203754,33
 2205904503,32
 889143663699394560,37
 746787370016583680,119
723156147243503616,5
 618738289,10
572861618,1
951466854,3
3316334906,5
 2261396598,43
896253555279106048,3
2290141089,18
 798941047,23
746471564,48
 244253290,20
777964333431189504,13
 801376289487810560,1
 859025117808144386,1
 2924650299,1
504735151,3
 2493465701,45
908725994,5
 2647020918,12
 545524689,4
925208464766459904,7
 727979230835904513,4
 2917896396,33
 239285872,59
 10228272,490
 895594051,19
 414558396,26
3005222304,10
 173552768,10
2700806790,4
 889881863577317376,25
886990371233968128,7
3240102866,4
2484683901,3
 471474066,2
4282707801,6
4294482013,13
2791120706,5
23564409,6
560491249,12
2767829629,13
 160878499,41
3034721336,4
949454821,5
 2316527989,72
 392667862,13
 1475557549,45
717080896176840706,15
 773082099276476416,20
 2654526860,17
 547945312,22
 734820442352046081,24
 3711313528,18
 1048727060896780288,18
 269983028,28
 891316989196734464,23
 918423462108192768,19
 1011187509261414400,19
 735103745621655553,26
 4874583519,42
 795388362395942913,40
 714040247399669760,20
 759630218768318464,24
 2245323300,16
 780120693480579076,21
 2649381487,12
 722905258771542016,14
 1668622088,1
 721574648937320448,2
 519788949,4
2869631351,3
 805091911056977921,1
 4031716283,14
2392705233,4
 4068955083,37
 2327585151,41
 835924615,246
 2601907824,79
 3119175854,39
 1123404131966816258,1
 764866459407384576,14
 1654123538,23
 986188903,35
 295874665,16
 571483987,6
 883065070661619717,17
 773723531658031104,6
 2918244397,29
 1087456110,54
898156436,12
4011447651,5
 435491696,12
 177731455,54
 85411604,22
 2925742815,13
972108666601197568,1
 742500906596499462,4
 881878886476374016,2
1036500008353366016,7
2349219175,2
 1242013434,30
1461451201,8
1688754722,4
2243829363,4
2910258180,1
947214660,1
243715220,17
1202628805,1
831849565,2
462736341,1
941641760761098242,3
486220247,12
462666074,114
630067195,3
911226037,2
1569441967,5
2931495313,4
2207299677,2
2170564660,1
446965393,3
557623457,3
27257694,1
723150147518124032,2
1584272268,8
604744280,54
910417333,1
439952129,1
2578209061,2
862581000,6
 557231368,2
1117622852,3
434245147,3
304186024,3
2278860459,96
911129196,1
2493130732,16
966458012,5
1682326418,5
85411604,3
2223111018,28
872985847,183
1102326288,2
2231364682,27
 1092716538,17
2404412897,14
 484615079,1
 456313368,4
3029843640,14
1894268898,62
2878629121,858
493571770,5
1137188214,111
2549452362,1
585064194,3
233746057,10
2837969408,65
1041553310,5
160650027,4
 2159271120,4
619518207,4
359121329,6
847746991,4
266172161,1
1479428888,37
1376639726,2
357917973,2
737808152,1
2872999129,2
909626000,38
2296911664,174
2415544200,1
2174876841,8
749168647910940672,515
563050766,1
2948823746,340
823750014,1
2521392380,1
2224349009,265
2492810109,767
597650878,39
1511198168,12
405142168,754
1485514873,54
2363072364,49
3660117913,1
752857526,2
728495126440448000,820
2788734450,1
2612232368,30
1879237256,362
851494724,11
1360219518,3
328244471,101
479615428,4
2924944603,33
543775430,15
532130848,6
2778607069,27
1556125794,13
2275874522,66
831265006469705728,42
555779846,13
1366285027,482
854549806076899328,124
2176513599,14
506080904,1
1403803386,370
978467054,7
4097799989,319
602351481,535
336244628,65
507278401,26
716942864928940032,4
3262831399,5
2156253382,105
754610323005575168,147
269983028,1128
2749310725,2
3483018448,364
2564129205,29
4556294973,4
2440475085,5
2703786152,3
4013577253,11
 1219378320,9
1490888905,1
1026808700,280
3013412497,36
431855077,45
 2435103402,3
3029742951,9
822924411867111424,5
 2278770288,1
1423941859,4
2728202390,7
2554132932,18
 2360799988,1
516605740,48
2888530975,25
828285779881426944,8
760860088152326145,16
602195348,11
578097500,31
2319520967,5
4040468548,5
 737040277,1
1732012016,1
1489077092,22
 2356402540,6
3185523462,201
732582017901178880,1
993594127,19
608137259,18
786879241,1
 499073461,2
 2156118631,1
 996919880,1
365548479,10
436303509,3
841211876776259585,7
1126199898,1
 2214016924,6
3925126228,2
 1549672350,41
995266765,6
4826427352,3
872988572,5
750465812,1
3050956644,7
772464158,6
4732277777,1
582294615,12
3193879520,3
 2427603641,2
 720622629,1
806081195930959872,1
 1072915220,15
454304239,1
 2348004263,4
2475914172,4
2198442985,2
 2214799840,11
779275368700215296,1
2976858644,32
719970265,1
607762776,3
1610507305,9
2191696137,4
723244124237926402,1
4882758130,2
3611221272,3
960438032,2
1129302025,1
2931527461,4
907015150829543424,1
3196562286,12
364698587,2
4180065093,4
3703914324,5
4310460503,1
1083826052,5
553843275,5
 2342866569,1
3041169849,1
 2519399867,3
 547583344,1
186925288,2
2332995605,2
717263603292889088,4
738014538126233600,3
718772799817564160,1
1051031582,3
1558341691,3
2471929642,5
1230476756,11
4775275348,1
1729391040,236
2765234350,49
564323547,65
 407663322,1
1132341960,14
4056546551,974
827582934,323
478551475,2
468545148,1
261304554,565
2359366984,147
517670496,1
2498124386,102
1631380452,1
533473624,2
 701824237,18
1400194519,5
1084162004,8
450029201,3
1288704788,1
1560381559,3
951846740,5
1388057652,5
567394844,1
879087646282313731,1
979862599134269440,75
715944215600087045,15
1331277854,286
773418463,30
255098563,3
4386465501,170
2721384446,3
 2721384446,3
1849092122,1
1856736954,14
4901068486,18
1680289939,5
2355800111,2
735809854212804609,1
3072905401,229
449082716,7
2367764705,3
482040158,6
726576792,7
986188903,176
856576040,585
780120693480579076,292
581167700,7
2180840446,44
449164159,43
240597672,4
1510629109,4
736210257085661184,66
1181920668,527
3191978747,295
354003579,2
3017789900,9
423288741,57
1056616790,88
3243759307,28
1479669469,5
850194132,1
800778558,367
1648240988,1250
2431184606,1
1358986903,3
737376414,1
1541970662,752
2690670038,22
118629205,1
 44335525,9
 398593054,5
318377202,2
883808079023927296,1
925948418,10
4564805536,308
2181027987,5
1941743827,351
2796467484,1
2367700415,2
545324131,7
551323099,36
2208600694,59
991332751,5
2766905484,2
2260244810,39
1549358533,7
314771703,3
2227180924,10
515603268,8
2911711746,101
956045226,10
436298696,2
483857886,1
455267027,9
817590556062785536,1
608715445,1
4068955083,236
1415907752,54
740265498307350528,306
374783650,45
456485111,6
1566295292,685
499181089,50
1019389879,2
2888347209,1
2300333157,232
2545939815,3
2897781331,783
371878441,3
1725247723,4
535784070,62
1316745421,26
2836510640,1
534243916,1
369184929,2
2393350758,12
2516018558,1
1140346988,6
2887015423,24
564719448,31
807772231,1
2949749802,479
 393976393,11
31384865,2
477581608,1
1156773672,3
 459378981,9
2335499663,2
1119933553,87
701957616998731777,235
905706001,2
444812793,1
2896466019,5
860279731,34
3717812592,145
876551101,5
1365939319,16
606516071,1
1387717297,1
329963592,8
3907652787,3
562304106,20
485453765,2
604465186,2
436610632,2
 609715931,1
2605611032,1
888614178,2
609515850,27
2359124907,41
4807996227,14
2884260547,131
328998922,10
2528546419,35
548596717,3
739883563,3
2335268560,255
511924703,13
3183383144,190
1400534413,1
712279061205164032,1
1685978346,8
1229316080,2
2418530813,1
801109994,1
3020146826,55
2182263353,1
412242976,78
883845667,5
2601111672,1
997685214,4
304338095,2
1176032185,746
1344352099,351
2488526449,7
2928598926,755
2329657294,1
974674621,69
2306169431,3
93173768,2
282683077,5
233466669,9
1261647032,186
2908298870,1
991832810,2
2537277177,189
4297678395,4
545524689,182
4874583519,21
2832210259,10
346597412,11
2644207043,632
2657547710,1
287118125,5
70300728,1
2646854514,59
488339400,28
917412776,3
 865823120,31
 827462143,35
 355453370,38
 1471366879,35
 1023131936,32
 621340833,25
 760623200,19
836423570,2
774456157,45
527802216,4
3073444621,839
745260370458181632,5
 416472351,1
 439609178,1
 357508483,1
4830539421,1
567295473,2
436350381,24
747012363560304640,1467
3001375925,22
1911722575,39
859025117808144386,273
1074308684,2
1270344926,2
742500906596499462,277
810589436,2
2657909869,1
1449557430,20
919923998703673344,1
1440730303,1
803879275996807169,342
4785369081,96
540883035,3
2517622195,14
2702030912,5
2936226530,537
827632818,6
703993470478901248,79
1909146854,6
1843120040,9
951786248,19
769543058,6
1457138965,3
2518011037,269
519496691,5
1133833178,6
272303655,2
432374715,21
351358042,4
 2888719239,11
2892211734,7
536715882,1
577185477,2
3307311428,8
91063063,7
227312406,1120
1234090184,41
780774821235822593,1
1096258069,1
1291211714,190
516694426,5
2965649134,56
737117342,296
939075750468169729,76
618511025,6
712998205991100416,409
3166368199,2
1519160653,4
453469868,10
2515342735,5
771169021,13
2272205488,2
1976998484,3
565055758,8
713693645,3
562281041,5
 539057412,2
1020398389,2
2776848427,6
318937896,1
2350434510,1
2185059396,15
396863870,3
1643618652,5
1525761246,16
3003810194,1
550571145,90
332257186,3
888312403,53
717442502895222784,114
810630492,7
421891560,1
2733243373,4
2245835599,3
759726372214276097,3
1189262274,1393
816916245304012800,4
1034931678,51
2515154370,3
249744578,1
 590754260,2
 482680288,1
 317059555,1
 414978587,1
 355985988,2
 548706147,2
 259430615,2
 545416803,1
353900885,1
3178881882,284
2177454905,1
2199582681,1
472322698,206
736679118,16
1905258582,2
2201526533,1
2227548033,1
550917047,2
2337071853,1
792415446,1
 398666148,5
 1506933752,6
571239596,12
2149472248,8
940169370,15
230439360,2
822810313301131264,193
507193188,4
1499553829,123
331938690,6
124999935,5
2214799840,23
294821171,4
547963704,28
959789833,77
440136879,8
 310490908,2
 734128945,8
 964915770,16
387212840,27
1042893480,406
1898262566,3
1043352595,153
985181094243946496,39
539150407,120
531563451,3
881315389,4
232100678,1
1709005454,38
3300959143,7
833700719647657985,102
2955010988,4
623287829,5
577736822,2
2485458121,4
333596221,44
461522356,3
 546633481,3
2282626814,7
2175647627,2
1535350482,2
1535672448,2
920939894654029824,46
 791207725,6
484615079,14
4180513215,13
2219827582,2
575440545,11
409281228,12
764414759504605184,8
350585736,251
1666557036,84
100658161,8
2501507911,27
2950402567,39
491229856,63
540519873,1
714374419,4
556228981,7
 908041232,7
 963273956,6
 904366172,8
 549685867,6
1138407960,87
884062243,4
768872510251237377,264
1631701776,19
308190491,4
2499406026,1
2211480854,1
348706131,1
822887214,7
456801013,3
1102229396,4
2743914263,37
2411169206,1
1004433985,17
790097250424881153,1
445736333,33
1944393630,3
727081794,7
401235555,2
2507941848,2
731366677,9
720940186767638528,646
477626202,61
890551486148624385,2
1427423725,126
1138299138,41
461062263,5
478826000,5
2191346919,28
2262097379,30
257869777,5
 244693074,136
1138290529,8
1560414223,3
755352937979871232,1
2183947911,3
1198213255,186
2853553940,3
967336110287450112,2
1733262444,13
1897012381,330
2445728685,7
1113028896,130
1683164149,2
1544392100,5
2184787661,17
456835426,4
1457379625,18
564611962,5
776852712,4
3469120692,203
379282095,4
1937106012,3
2862406993,5
1398431082,1
2310241596,2
238980388,1
1860640236,3
2169344723,1
1419273594,1
831001156235231232,23
626769190,6
2821946174,5
2195876944,20
833374229584297988,490
2518695486,2
2183013221,3
497307452,9
4816424920,95
569786485,4
2472699340,1
2985675554,6
2509410511,1
 606844616,2
2501721021,49
1532051210,1
1541774516,2
 2296911664,26
2551208599,1
2752798819,9
784009952058863617,66
348156291,1
3722358922,3
4838367059,5
3066540708,850
899208954,6
1354076281,1
318014653,1
132535107,8
1409027046,2
408364564,2
1970860206,9
282351145,1
873463671355310081,69
406563043,7
219302495,71
1015894957,3
446209473,614
1066032300,31
221617176,2
580760432,2
1909050547,1
579341219,1
427599202,2
1176414613,3
805091911056977921,221
1404716562,75
2507872700,413
 741327693090836480,1
799888202471510016,139
772106576178151424,31
 1472392926,5
1002390302,64
315363206,10
4098276977,29
802420011021307904,2
2690592621,26
529916283,89
2237209989,78
838132455534120961,35
3641718327,57
3233928748,7
1619134052,9
1457218904,18
 1712631710,2
1491434335,45
736955105489133568,6
873333164,1
 3226048586,188
4859936015,9
1646253926,119
2180402002,2
588497991,31
3241308158,2
230856413,1
1218128942,1
435671847,5
499605587,4
3196323007,6
301434062,4
382714324,1
3227330942,9
2879888736,2
710991185,4
4113723023,2
1348183202,6
2477436306,9
2777245683,8
 2798075928,5
1721270196,4
804718903595298816,10
997033661433307137,11
2158754717,45
846748494069202944,8
340308449,4
258501646,1
 2935531694,6
 3183383144,21
2701232312,3
1013569550,3
601446741,3
1734121081,5
2236521469,3
1690753195,23
2945193374,1
 2652127891,2
2306146365,3
 720940186767638528,15
 880043181919916032,18
 2559186812,96
 3254113848,37
 919130206283190272,24
 1178888786,17
891521640013733888,2
2334227024,4
786283063781236736,1
722961381637558273,6
2992741759,3
790582488284495872,4
750084437359128576,1
913377846130876417,6
886597536315846657,6
726863996578598913,2
2245712692,2
1033765736978817024,6
784865793217531904,3
2498042783,4
4925642171,1
2565057589,4
717135571597070336,9
 927048450939682816,7
1291086919,6
4042632435,1
 564464047,1
1040090263,1
2223033803,1
535043425,3
2505433803,4
