userid,twitterid
1217403069241098242,['Nichole61820358']
1237588731239911425,['kEsiZBdcTKQnwxO']
1239576527794311168,['Sandra66811']
1210089853225799680,['TabithaHarold6']
1206906258386612224,['oekdncmae']
1220810337898979328,['MathildaRivieg1']
1210023057206566913,['rrhtgrd']
1200259604829155329,['KimMoor90335795']
1203148047649296384,['Jared39476710']
1236473533880053761,['SharilynHickli6']
1189393085022834689,['JainAlison']
1213540931686633472,['CarynFontane']
1192668841140092928,['hjkl52098747']
1234217794494922753,['AngelaB63028800']
1221705589744521216,['reiuriotulao']
1221705382571077633,['fieruitaoep']
1194967985292746754,['SueDewar5']
1200887466800164864,['Katie14237139']
1190334666978603009,['Jackie33897497']
1211430783623163904,['Heather22231709']
1199334780283670529,['Gladys16429659']
1211715415312760832,['DilworthLanora']
1189960596483129344,['Anastasiiazhu22']
1197156799654309890,['BurmaMccrae']
1191148806919901185,['KarriLemoine']
1216776681660305408,['Petroni06854245']
1224438325534056448,['Daniell70722059']
1195717026007994368,['LisaMizrahi2']
1173688923211665414,['Brittan92236969']
1184081481188233231,['KalynMaxwell9']
1240536339721760778,['XzuZje93BVY4R9s']
1181769450242002944,['yeiruygak']
1214029361071849472,['JEPLlceTLVDawhE']
1159654822683037702,['Yolanda71074809']
1194087475846643712,['zYvKabwG5tLrTSd']
1210466284892090368,['sddbbbyu']
1210752582668283904,['Thodore83673701']
1241955545776394240,['SallyWilmarth14']
1201276991544143873,['JenniferMattss8']
1192310511242641408,['jim91507316']
1210803621874397189,['klencmaerbte']
1210571676934692865,['Claudia01427608']
1191040945418096643,['Td3xm4N4ajzcnT7']
1250262509359001605,['yuWiFr2nU9QQi2Y']
1226501879972024325,['JamesciaPerez']
1189610521634492416,['Theresa68966422']
1187394558587482112,['GaryShephard8']
1225817153124868096,['Rebecca35603290']
1186563922364686336,['AikoKiddy']
1207366965024710656,['KarenSt91262928']
1247557943622610949,['Brittan78604414']
1221271777885614080,['TinaMor30275421']
1197113087712727040,['CaroylnRudd']
1226850576325054465,['Susan47214623']
1197567598617137152,['SlinnJulia']
1194593655912202240,['pruticjak']
1217267024054718464,['ghjklln']
1207066024568332292,['Cristin29598580']
1209983570082705408,['Katrina39209250']
1208033442178449408,['Matt91986154']
1223172033497968640,['Kathy69906606']
1227541020453113856,['BernadetteCapo5']
1213240075321954304,['Jeff08343686']
1242044333496434689,['JoyBelen10']
1209590802206339076,['KellyDi13859788']
1189169034165661706,['GehanMarcia']
1181043965975506945,['DarcelFinney']
1216909417259495424,['zxcvbnm48288653']
1204395532489232384,['Scott09987920']
1209310325746487296,['jdshfcdsch']
1202594530563887110,['Susan15472836']
1210386958339338240,['ewrdfs2']
1189154922106884097,['ShantellBaskey1']
1226541836598034432,['AngelaH59501395']
1226523438094979073,['Michele35094590']
1234503130357870592,['WasnessShannon']
1190342800166080512,['Sarah85214090']
1224904519063982080,['TamaraCollado5']
1232699667844128768,['CliffordIldert1']
1226216655258365953,['Brianna03194235']
1208703527079567360,['TeresaM81057539']
1173488149407965184,['AprilBa18260440']
1202215789778128896,['Justin10662825']
1150068386380091393,['JulieRaleign']
1213392015276142594,['AbbieStobart']
1243828852737994752,['LinoBueti13']
1212908950300946432,['QaUp7h7AWWkPc9b']
1212632482190749696,['rlwigkqerigerq1']
1200958687017259008,['gdhtft1']
1231515629745778688,['Amanda48921']
1230890157357838338,['Paula27091']
1189717625921822720,['JoeannHendon']
1156491895108853761,['C2AbWp8e6t1xchN']
1239445174243098624,['AmyFost65231762']
1128598222690299904,['ChenelFlor']
1213055147686776832,['CatonJoi']
1198870725316300800,['RedmondVirgie']
1190295662631501824,['Radiant2132']
1235445336883081217,['KatieOl61581851']
1226390857676247045,['LoriRui10534642']
1210589079408168961,['Margare80550834']
1199534144696373249,['unmanned18']
1176090346264190976,['LashellRowboth1']
1187389002061623296,['GuigerlichRuthe']
1227068985075621888,['Jd7r96SbuH41Mu7']
1203206385997139968,['Crystal79734384']
1202142073169698816,['rocky39808985']
1223812299468701698,['Carolyn49226762']
1191838776328413185,['AlisonS72244187']
1230635115019038720,['RhondaG50567043']
1193991539195830272,['JulieAn54661214']
1161267914831540224,['CharisBlack3']
1218376645830172673,['CathleenCogguns']
1211350332309065728,['RachelS58345106']
1203638480624074752,['ShayGar04574863']
1195516779520352258,['K00EVbqiWOPYSQL']
1201056586845884416,['Toreain2']
1189916120913977345,['RachelSalem7']
1237765604406431746,['ShaziaBari1']
1217911290984837133,['GlyndaNewman6']
1231545786187603968,['HumphreysAshlin']
1207419870587105280,['CastleKristel']
1219576946562080768,['Jill42870596']
1189118708201000960,['Angel80779907']
1202488759851397125,['Amy68275912']
1187687839640817664,['Terry29746088']
1169597125669380096,['Cynthia78539197']
1209295192068505601,['hdgsssooo']
1186799971443597312,['ClapcottRiva']
1206764872521773056,['SqHLYd01JS0pVvF']
1229887490598854656,['Crystal96581']
1206342990668677121,['CatalinaPiccop']
1194878321227632640,['JillScofield2']
1233544379035291648,['ChristineHarr1']
1206548977044189186,['jimncvrere']
1217178580767199233,['JewkesSharron']
1141797230392815616,['Sally02875369']
1197456032919932928,['oSPNLoILG6brhxS']
1234839660049899522,['conssenacvu']
1205683772609445888,['Vijay80062243']
1178298145270374400,['EmyValenzuela2']
1191528662815797248,['xiaojai1']
1214980277682032643,['Jay08264013']
1189207947001421829,['MaryRabe7']
1188727328236593153,['FalhouseScott']
1210018603224842241,['1WRKNzNpIjdzDcX']
1226038538896015362,['Mimi23202961']
1235255747669381120,['anidegto']
1194127751646724098,['KatieJo77910299']
1210370065595416576,['DonneYetta']
1196231107647299584,['BrealeyShaneka']
1194348348674891776,['LudlamMadie']
1190473749264568321,['BelcherKassie']
1187542564712468480,['GalaStill']
1214177803530203137,['Eric90860211']
1217985966314405889,['tomliu001']
1227778331082477568,['ManolyaAtalay2']
1221575377295945729,['SimoneVasquez18']
1224975904754896896,['CTisdoll']
1226136624104267777,['DeidreG25645371']
1198806341134848000,['LiuJaffrey']
1196063819660976128,['caballes_connie']
1204099911136010240,['Gabe20664519']
1191124994304155650,['DonetteStanila1']
1189909956453175300,['Stephan62621102']
1174421588504133634,['TinaLuchesi']
1200946616011808770,['Grace20773565']
1224335272567103488,['Joseph36179416']
1214668884781019137,['Melissa65786533']
1189810875877560320,['ghshgiah']
1186160994776576000,['guoqunchen458']
1220051164823195649,['SybilBe92391612']
1207485827925905410,['gillian_wilde']
1242059117843398656,['KellyVoorhees6']
1238241437558263808,['FalconsLove9']
1237362296235556864,['Vanessa70282616']
1187890692397375488,['uS2j8UWkOsSh645']
1227422877307129858,['fghjk1110']
1209735491937062917,['DeannaM80874602']
1193958128380985345,['Carrie36870124']
1194796585206480896,['aOt12Zo1DjIlRCP']
1210777607211347968,['oaerjkgiero']
1219083425279369217,['GellLadawn']
1238210707453337606,['BertrandoBouch1']
1192371989987676160,['TulaWolfe4']
1220845340825411590,['LatoshaWatsona1']
1217585868044673024,['GittensBrooke']
1213053204037943296,['LuscombeTressa']
1211642649003708418,['Victori53051821']
1206674542925623298,['eliza_arica']
1212619695372718080,['vKA1PJhgL0gBF1U']
1200921987759181824,['Renata38418910']
1204401709541400577,['Richard29398497']
1229699724913135616,['JacobMa99354374']
1206201563125030912,['GiseleScrivener']
1189709359393247233,['BeckiTakemori']
1195722525763948544,['Elizabe07630666']
1228316529717997569,['BethRod17972159']
1221415324634902528,['Jennife99805691']
1186232125298823170,['Christi16578429']
1174474766134198272,['Jennife22501931']
1222701387357679616,['BrendaD04874539']
1222126743282053120,['buxton_carrie']
1207739480381243392,['SchreppelKelly']
1227595842552553472,['RiithVeronica']
1163554832466227206,['Regret335']
1233696917164412928,['KatieBr64189069']
1174429794412441601,['MoodieNikole']
1180485281616674816,['bentink']
1201038857380204545,['Toney95098368']
1199572731785891840,['TennilleCarpe16']
1195443872660369409,['AliciaY68023384']
1212292036352626695,['Tim09875906']
1196661347737579521,['DanilleJewitt']
1190807393782943745,['CrossleyVilma']
1196980554857451520,['uytgfg1']
1238787705313656832,['Jenifer43600071']
1199535396385738752,['u765r4ewsxdfg']
1214570430775857154,['Laura81595814']
1192035860440588295,['AmandaMulder6']
1228919733359017984,['Bridget60698568']
1209145415871934464,['Courtne48571844']
1224476474255847424,['AlessandraChea6']
1219433835709878273,['gbdf92702452']
1216487610601832459,['Elizabe40814492']
1245023312486465536,['WinstonStolari7']
1229030646179418114,['TeresaShriver5']
1204085860397977602,['Todd90227904']
1205170497803227136,['Jason81267582']
1220267715530842113,['LinseyThirnbeck']
1210738374530625536,['GeoffreyJean2']
1205304681863340033,['TroyDe95856715']
1195377294031958017,['SusanBa74286250']
1191202716791398400,['ICIm6ABbbaBsk4Y']
1221662549139062784,['dyaeruioih']
1215350120918781952,['Samanth58220827']
1188296752803274752,['XB0FaJPnyWHGEyz']
1215104351879909377,['tgbfd4']
1202352163344846848,['Amanda94316777']
1243996635513962499,['Michell40625980']
1205094262783823873,['ValerieDaily10']
1183799490526007296,['TenaYeo1']
1230943978125590528,['SummerC85440510']
1202578164800802816,['Heather62220082']
1215655134543433728,['FarrMadelaine']
1208228501624623104,['Emily59757108']
1197575442242383878,['CarmonBarnett12']
1230235697191084032,['TammySt58828519']
1227438965311131650,['LisaEsp62899259']
1202765117613469698,['rwde15']
1240465918326534144,['GraceLe26191761']
1223682607038324740,['MeganBi97568042']
1237161077227442176,['AnnaCai13']
1206696698241855488,['Melissa46996350']
1213323277638070272,['CeliaCl08089727']
1228252060195442688,['Michael53051']
1206690100681289732,['AmyLewi27705930']
1208587078683910144,['FktU7QuiHScH38d']
1198085571626717184,['kobe47046417']
1188811737203691527,['AmberPe54229970']
1186258494430875649,['chinelo_pile']
1197569322945851392,['JuttaMckinley3']
1238775105800622081,['TracyHi91938014']
1207423313766764547,['Megan54816790']
1198803516233437187,['vvfg1234']
1196622752846880768,['Tatianamikhai24']
1240524263355908096,['Alexiss84760405']
1218416747159740416,['LatoshaBagley']
1190148981361278976,['Q78287076789382']
1214293616283095040,['Joe21652343']
1208223154302271488,['LynnBro00740195']
1243498399564992512,['saddbortayfreep']
1198757369569849345,['CarmelinaGelda1']
1217965251423035392,['KirbyArtie']
1231080767557718016,['resat1936']
1186262152019140609,['SherriB57138107']
1233209860386250752,['pQSaqgFcj5uM3tt']
1230585171637915653,['Chelsea47771625']
1205347793277198338,['Nick45159364']
1212418382898745345,['Eric13674319']
1234205933041061888,['BrookeHarwood4']
1199349351790735366,['EmilyMo25824878']
1236990882353565701,['JuliaGa54415447']
1211084739056062464,['Jason78791471']
1209541656699125760,['AmberStill11']
1202372593233416192,['Bonnie41401707']
1205681084970594304,['kchcfzcc']
1242312458548772865,['CeciliusPriest2']
1216545083631079424,['miacue1']
1203512157884710917,['tIzVYZdrNlAyDY8']
1200248319697727488,['RachelB99533938']
1197009798824378369,['AkisterNila']
1238738272471273472,['aifei1996818']
1189809912022519808,['Kristin81503878']
1189757459587452928,['ascasc75065277']
1205204869696630785,['Devin34293289']
1229923223057264641,['Heather27581111']
1204808577078243333,['Hannah34608051']
1217189024005312513,['CarleneTeck']
1212934392751906816,['RopH2nqz64uhY0Z']
1185005920830418944,['Pf76MUkN3aifi6b']
1223157330054983680,['Elizabe63300452']
1179535281428582400,['KatieFl17731642']
1188485526824931328,['Benjami87715372']
1206432673809551360,['Breanna25303317']
1210700787489366018,['Christo23631657']
1227070423482814464,['LisaBoy73209513']
1238570810811584514,['Lakisha41981495']
1232658241982750727,['Melissa57568542']
1214279381952032768,['James78309702']
1226987438876262400,['Stephan66231395']
1170283326780977153,['detra_pugh']
1202933064155963393,['Kevin34982431']
1210525178335318022,['nisbet_barbara']
1193086598184947717,['MorlandSherrell']
1183906310053679104,['Jack49918666']
1193992553814732800,['anna_caten']
1230105123893833728,['KellyLoranger3']
1215061050422374400,['Cassand40113503']
1199516632021786624,['hdgdurr']
1218416808656560128,['TracieMassengi2']
1207122200391630848,['wddfrgggfg']
1212975048287346688,['Young02020047']
1200262710333759489,['Jessica67551370']
1184888686518947841,['JennaLivesay']
1244303014267142150,['Natasha74319674']
1209670638555693056,['MayckelSom']
960010736645955585,['KleymenovaLena']
1238113347159146500,['OggJard']
1194459256340135937,['ncbshgd']
1239495183688855552,['AnayaJami']
1236862075625971712,['kpsqurqi']
1192375600503283712,['NellieGattis']
1238893421689012224,['HewieHoffman']
1198796036061290496,['ghcbvb1']
1170939718646882304,['AshleyBlaney6']
1198714198068473857,['BabaraLafrenie1']
1189161205417598978,['PearleDealdebu1']
1213118349938327552,['Mark04307052']
1227595177050755072,['Melissa82078706']
1211871924504023041,['JurJm6PFQfXCY4F']
1211809343311503360,['PearlyOdell8']
1205680282466172928,['Tony72279746']
1189963519887847424,['KiraFedorova43']
1217198744350883841,['ThrelfallTheo']
1217751424890736646,['Krista30220345']
1199521004655009792,['ukj6uthrgdbfu']
1227455197972180995,['Kristen11508186']
1199209619878486019,['CherlynMoffitm1']
1232333197888958464,['AshbeyStegall']
1177300787543887872,['Courtne94462203']
1175125094533869569,['RachelG36566473']
1231294719604465664,['Michelle94821']
1197126596970332163,['LarisaGuseva02']
1235656144154222592,['vilmotilearn']
1244896408026693632,['JulieKi14715238']
1229921968385921024,['quiana1378']
1221454713629085698,['Shannon76130345']
1217802640995880962,['HaCheatham']
1239090966482440192,['Cynthia87674766']
1200944947278557184,['Angie97210604']
1219108615199563776,['MargariteRoyle']
1210568252889407490,['CarrieM43842154']
1209741069505761281,['Courtne20480428']
1224901576868974592,['Teresa94168480']
1219069451141668865,['weikoh2']
1197068079873830913,['JolieRickens']
1232536326135783425,['FairHotson']
1206754434421870592,['AngelaS70003911']
1201311849792204800,['fdzg17']
1199856872045477889,['ncYDSXTPC8Jfqqh']
1238562220000178176,['Kimberl92845385']
1218039696669831169,['jdsfhdsj']
1196256010416975874,['u6Fl3BSGKNQjYgE']
1195423713396764674,['GigiLar72057328']
1239075334722473985,['AprilHa70432667']
1238570530413912067,['Stephan13153552']
1225250073379889153,['apbPvEbmzrwi7AR']
1206195589916057600,['AdalineHessleg1']
1225248618975621120,['SarahSo23334504']
1239546797909049344,['Deborah00561194']
1243901395591282688,['EustoliaMclel17']
1227643469902032896,['whitney9500']
1217157067263369218,['Sonia04905675']
1187440090534043648,['2PZhDT4ZnPXdflT']
1216073347521564673,['OraleeTrudelle']
1208596483324313601,['ZYmBPgVMwGA7vut']
1219075056686354432,['xinchadao']
1212910740308258816,['gfccccfd']
1224709443142803457,['Christy05488776']
1244131250983579656,['JoanaHeppler14']
1191843859237613570,['BrandyW78436210']
1211419204252889088,['Waka86589019']
1188270076748816384,['a0BaCSjaB5Z2Mw6']
1226862223219286025,['NicoleW79321432']
1236316843243159552,['leopardi_doria']
1230677919103500289,['RathieTommie']
1176127140590493697,['PAGANCHRISTI']
1247558112636219395,['NicoleL87419821']
1198072884083642368,['OE0pw3y9sYPKjB4']
1217752527149654021,['CallenderMarlo']
1194439575654912000,['32023sdf']
1242000383548911622,['Daniela98337339']
1176087070365892613,['ColtartDaryl']
1221420181471158272,['Melissa46566709']
1185872739594375168,['BrookeyMozell']
1174395797556924416,['VictoriaFeller2']
1234378780514254849,['AngelTa30785205']
1178548684016848896,['cnamrngu']
1215228159060103168,['TamaraP70675696']
1207042715638214657,['Elizabe04592693']
1206814572851716096,['ReatTrula']
1196389902251909125,['BobbiGleest']
1241918500785930240,['nBVXLLJsmcV7IM1']
1211010086472044544,['Shannon44958666']
1199158903247757312,['rtyuiwerthyytr1']
1208220139046354945,['yoooximm']
1204871020814970880,['Martha69974700']
1211380477510082561,['AshleyS21703974']
1209469871827963905,['PamelaA28902572']
1198060515030790145,['erdf26376107']
1196371056673656832,['RolandeTwiname']
1177861740891168768,['mireya_alison']
1237665026229428225,['LoriPar34305326']
1220388859378393088,['Kimberl76122259']
1209649615550603265,['ICFBCdWDzqn4vfT']
1199152690099474433,['31L28N5hImjwyx5']
1160506765605244928,['AngelaA46563836']
1237963238924374017,['SherryS24173438']
1225240024720932865,['lCJRM07R8comC8b']
1204853938429857793,['Brandi66801680']
1245017766253547523,['AmberlyBardal20']
1205677565916012546,['dffrwdddd']
1205319646389293056,['iuytr5678iuhgf']
1242443761688297472,['TeresaJ32293026']
1195374076904312832,['Jennife35573922']
1210737372897218560,['ParkerTruda']
1199851468666241024,['spring_croft']
1186378501521334279,['Gretche92257864']
1177578072931033089,['ColerRena']
1199155384776187904,['dfg234x']
1248082613039841280,['AbbottSola']
1230248639915855872,['chere6346']
1247803155275853826,['Marilyn12347']
1230317538933800960,['women33287986']
1247799546198937602,['Diana1268977401']
1206976108287184896,['MarielaList6']
1205685192016482305,['Sean61854293']
1181015054948409345,['kisa_francis']
1232382647093125121,['rensvireacday']
1194416789293355013,['HowlettEarline']
1200931210400284673,['Shirley79745692']
1207140218823823361,['miramor96047866']
1191817805978574848,['CorfieldFay']
1222688271722926080,['ElaineSally2']
1238048925635858432,['RachelJ26747902']
1227988984636243969,['Jennife10135120']
1230518940125794304,['LionelReviere']
1227987412212686848,['Lindsay20842956']
1210369140193497088,['woolf_bernice']
1196633959406419968,['ElizavetaWDen04']
1196030984350830594,['Robert17909103']
1193951216088363009,['AngelHi09897452']
1239019190444601344,['magill_jackie']
1225243164723646465,['op6fLlhfQfiMEo6']
1217421294150606849,['Frank49647743']
1203870107224567808,['gea15553039']
1245639168308301827,['tpGHgVDPgFNu0HQ']
1238251411470553088,['TamaraW35464692']
1204919245353705474,['Samanth09824244']
1192619667434561536,['chuanqin7']
1225245720879362048,['NicoleCasler1']
1205333494445953024,['HcTAbGfKDRT5JbH']
1230475037448265728,['JesseeVasquez2']
1222880169540538368,['bvhdg7365']
1194423442193424385,['ArlinePeggs']
1215297833647079432,['CathyHa79736460']
1210523941770612736,['LawrensonTyesha']
1212097757965479936,['Kimberl96992831']
1245674955511140353,['AshleyS30527746']
1229023277982605314,['AlexisB28258986']
1234033500736671749,['ReginaSturm6']
1217359531723849729,['RodneyRodney015']
1210873983744086017,['Sergio23308580']
1224530301289930752,['James40826046']
1217144979602255876,['Christi10852891']
1204597938825003008,['ww99210372']
1191964225578655744,['Jessica41859601']
1223766191421972483,['Samanth96957959']
1166999914020253696,['RitaCrystal15']
1230984408225763329,['monica6733']
1226396741722951680,['TracyRa58343520']
1203134714447417344,['gjk17098149']
1192992216962097152,['eTiOLa26cD9ipAs']
1196423516620546049,['KimLamplough']
1187717470192357376,['Emily09485792']
1228950028410028032,['StephanieGandh1']
1184284749239447552,['three82993949']
1129074450941583360,['GillisonKira']
1220683358562185216,['jhgfd44973166']
1203864500769681408,['KgLSYGCr4SYtHSs']
1188521613010046981,['Lisa40718277']
1194337028462256128,['MurpheyTenesha']
1229746079509499915,['AmandaS37652072']
1212950997401661440,['yzV7l5QKIgo4fZb']
1239482042875707395,['Courtne48235751']
1199162826243198976,['xnxzd1']
1176451914197807104,['IlseMcfarlin']
1201320397645344769,['rehsfvcb']
1231471206110498816,['Tina86321']
1219436231924187136,['BJQqU6LRIR2DxHk']
1206034582430240768,['AlyssaS42588921']
1224311223530946560,['Brent08853993']
1233381403414401024,['vatentchapanc']
1216200768287432704,['CNcfKyn4eWT6mM3']
1239486311309942784,['DessieKorwin6']
1235006862074032129,['JonasDziedzic']
1224338009216208896,['Maliq64323408']
1242077326667583489,['MoniqueEsmer5']
1204942540564156417,['vwac1']
1234689866257977345,['Michell02631123']
1229015516850749440,['LisaBro25530196']
1230720931602976768,['bvgdfhdhgd']
1211925176616534016,['Hdiss9']
1244933066457579520,['KentTlamka14']
1193968832756498433,['Brianna75123965']
1189803252734287872,['ftshrthewreahg1']
1238707872688562177,['Jessica95005897']
1209291600427241472,['wddccoopm']
1216965037924999173,['GronertKenya']
1188471202744061963,['HewardWendi']
1226554929529016323,['Samanth73586384']
1187290033193132033,['hc7nglilou3c']
1209739201794711556,['Christi53234780']
1203135714214301696,['ww03097770']
1115910120867794944,['ZHbmDi2Mh93Xept']
1235822572752629761,['baybedfrintja']
1226747612851777536,['Brandon63363385']
1215276455963299840,['April76048787']
1201539596678508550,['Vanessa04518923']
1201086887022284801,['Mia26614938']
1198735583973171205,['RuddleTashina']
1203944491817693184,['nafette1']
1190087137783214080,['exxpb4yUlxzBqFC']
1202611203308244992,['Heather90181384']
1225804258936684545,['HeatherOpdahl14']
1214235931781156866,['Rob14779919']
1229924280508375040,['KarenHousley6']
1212607973731602432,['zRVTzXi5gKSv2jl']
1219731393426677760,['Ashely49893222']
1215988030449676289,['iertiyguopxg']
1196026123928428555,['JoeBush41864418']
1205432373459992577,['Patrick28454378']
1196920542114275328,['ChanelG09492243']
1191952631691919362,['HotmanZula']
1212936457473495040,['OMIqvjZ2ERW3s4W']
1211869402896855042,['YMBFm6xIlj86jX2']
1226299400907038720,['candy_mangaoil']
1222896109258887170,['MuhammadFletch1']
1201075577836462080,['Mark03321167']
1129398583776731136,['ChauRamsbottom']
1201380854825705474,['Anne05647394']
1191636797438275584,['ChiekoEyre']
1237737861354577920,['LauraHe17413321']
1205096368748056576,['FearJeanabec']
1194595186380197889,['fiiertoie']
1215470669623808000,['ssdfcv3']
1209149637493428225,['AmyFran80275452']
1231038155559784448,['NicoleL85409211']
1204750899064819713,['Manuel24103657']
1212940902139715584,['YdrLdOjl0UI5uNu']
1209484697958567938,['LeslieF06407735']
1188451686467227648,['HodgkinSunny']
1235006274804174849,['MeghanW37710541']
1201156788021858306,['NicoleCastle20']
1243891481703784449,['Christi16523318']
1235450052421644288,['KellyWi07095647']
1204697636751773697,['Miguel30586321']
1234766025956249600,['manighwhili']
1212918397903622144,['fsfxcccx']
1202941001591087104,['Michael11099432']
1207362270822588417,['LavernaOfgaunt']
1218638365517668358,['EdgeleyRemedios']
1209652353206325250,['9tTn5NFQb9JTESt']
1209280188292333568,['trgdf20']
1232121096146694147,['Kristin54736892']
1191811730428616705,['GristOretha']
1224938396348448768,['Melissa82538345']
1237358643500089345,['CrissyJess']
1229320250929270784,['PreethikaThoma5']
1190359264239464454,['LindsayFarnswo1']
1188823588826243074,['Shannon35373167']
1221389642441752577,['RouseTennille']
1218121154948485121,['Katrina00601135']
1189608892201947137,['Jeannie53286727']
1195166573478023168,['aUFO6YLDiHD91YO']
1199150453985906688,['Ld8fMk6twNEPRyk']
1226319900756475904,['fnaeriyuthge']
1189865661020999680,['JennyDa66520918']
1175870852367298560,['kae_ruiz']
1237330479180849154,['dreamlinchcomde']
1232881076856483841,['BridgettSchnurr']
1197268594176004098,['u8zhigou2b']
1206603336843251713,['Gopal27086115']
1184692994689163264,['LowsonManuela']
1228096593473130496,['GloriaValles13']
1199334622963716097,['Heather59386000']
1232486612522586113,['lVy14hM9myD5QDj']
1233504743483420680,['longdoncosa']
1189831535744225280,['JasmineBlum4']
1206599658224672768,['Albert84927642']
1228871187310080000,['KathyPa98866167']
1191620696704798721,['SeatonLarisa']
1191364682382290944,['726pwY1h6RJaZow']
1202201444830629889,['Derek34290293']
1137955697864380416,['DzyNpbd3lxg6pNB']
1189861731394306049,['KathyBashore1']
1232274285273718786,['nicole9826']
1226449209689169921,['AshleyL38803289']
1211349078027620352,['KristinaRicks9']
1202040678525521920,['avd06705900']
1194107326451589124,['AnitaDa79864245']
1242464327073968128,['NikkiJo79287700']
1244243266566062082,['Kimberl09753575']
1213987339518668801,['Winifre92752393']
1197341924459331585,['sfgdfhjghfgdfs1']
1235850987669082116,['plumtecider']
1211919950312427522,['Anija31178240']
1189745363126644736,['EOaD5znOBad6U3T']
1227637339238944770,['NinaArrington9']
1227961788446040064,['TeresaS57053752']
1210826950811406336,['toeaipeicuae']
1220538937497677824,['65TkqhYQVWyA8Oz']
1211929923255844864,['FierroIdalmis']
1224444389768028160,['Brian09122390']
1233038659231698945,['Jessica00706590']
1235732573805899776,['MarieRi18562514']
1236160341962260480,['MayraBlack18']
1229025250978877441,['AmandaW41884668']
1218418044546035712,['ArdellaBewley']
1229023420001636352,['Kathlee68144036']
1212376019295850496,['Derek14116460']
1206978502177820672,['TrianaChristen1']
1212458435016445952,['RitaBen28469672']
1227344737046233088,['ThomasW57393250']
1212766933952552962,['Shawn34905144']
1202039975748894721,['fvda13']
1228326372663103488,['ErikaSchwahl']
1202404994076438528,['qgfe4']
1231782667743420417,['gFsmbSMyZEoRwYX']
1212494669134696448,['Carolyn94827783']
1205528713561038848,['Edward25750782']
1162040809845379072,['FloodLily']
1212592884689424384,['AadriiaanaaKad2']
1207138522320125952,['1nefsjKGJ70Ihh1']
1241538072619003905,['UU54557659']
1223075551948095493,['FfQ5hpxVew9bqD4']
1190703509827702784,['HullyRaymond']
1225067709299396608,['Nicole98159587']
1201695813778362370,['bfdzv']
1220457209127231490,['Kim11954624']
1195527694064087040,['zmMZmt2aNizp4rF']
1202465366586396672,['Tanya26978276']
1201108243524804608,['James00615065']
1182836160835383296,['chengyi20027468']
1226539365037465600,['Theresa10487779']
1202759035243520000,['dva55782187']
1199509428896059392,['fewa16860493']
1205095814609199119,['SaraHil06846564']
1205468625966108672,['They60640646']
1199511096987549696,['vdf321']
1211842750368190464,['AXFeb8zysGXgSYx']
1236544946586484736,['ArielTa46679084']
1228229162483105792,['AmandaY08331030']
1243490322560270336,['heimitehou']
1129076106164883456,['LawlerClarence']
1240561558901719041,['ChristianGena15']
1193951543004930056,['AlexisKraczuk']
1227483377349079047,['Michael91671']
1239546858831114240,['JulieWa12555749']
1198940876753403905,['lxaebrhguar']
1227025155630731267,['Vanessa75390566']
1191832972351156225,['ShauntaSnary']
1229073656380186624,['AngieBr69749042']
1191997956586688513,['AmandaTonga1']
1226078972628193280,['hghfbv847']
1186430636673978368,['AnaSchu11697101']
1239184231886184448,['tingmiperte']
1246605654912950272,['dingnin36231762']
1240530407269040128,['SantiagoTokita8']
1210570759556476929,['JackieJ91132792']
1239733562217238528,['CindyYarbroug19']
1236091619931238400,['EbonyTh40614063']
1226439934942121986,['janene_rist']
1242654858924019712,['hsxbkvBsL7efp7X']
1240084889870798849,['nWTsQWv112TxR97']
1234947696584118272,['AmandaJ08857149']
1221563667285716998,['Frank44894514']
1203208775039115264,['TaraGar35221289']
1219903332820627456,['Katheri35178302']
1221271095791087620,['PamelaJ54405505']
1204952449183731712,['wertyu3456776']
1207479980852162561,['anita_corney']
1226132337265528832,['MonicaH78477418']
1248062401368342528,['Ts19q9bH1nvPY7z']
1247478487193092096,['CameoMyers']
1201157589339381762,['SusanSm60507290']
1186258960036384770,['EmilyBivens6']
1232534256926085121,['EricaHa96328242']
1216559689510506496,['Goopp20']
1212496769956765697,['Bre61265640']
1226409431895662592,['6HYy0xhtRSEy3pc']
1208592129422835712,['ncad1xf06D3aKIX']
1205672651852636160,['kXYsJ7CDdxEZrQM']
1236133229175820288,['Crystal28479799']
1206407928363667456,['DNbUAkJOtzQ7nko']
1202135085899821056,['Stephen33590757']
1228011180888920069,['trish9819']
1239074032940650496,['Cynthia14052705']
1221349380109885441,['Sarah70549886']
1188811418151378944,['SarahLe35500617']
1226140612107239425,['JoniTho97054254']
1233436098312826880,['NicolleReid13']
1227544777568088064,['LeslieH95409078']
1236096467749617665,['Yesenia26496264']
1199182055138938880,['tieurigjae']
1199510314816983041,['ZbzzS']
1239933782112649217,['TammyGi74636461']
1202406267605544960,['hsergtrdcds']
1199631625040154624,['Carolin44218184']
1197330280186429440,['LK3NjjedoSLHfop']
1225611248198283264,['VBHJK21353267']
1160506527490482176,['angie_tolman']
1232298986066907137,['LatoyaW12771971']
1194494191029641216,['CliftonJoslyn']
1194058557974614016,['ZBe0QQ7X5XTkiAo']
1183552920458911749,['zaoming4']
1227984599256428545,['KristinEnright2']
1186235411020091392,['Kristin74268772']
1221463368659193856,['Melanie21938191']
1218690191021441027,['BickerstaffPaz']
